FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1005168,Belmond Area Farmers Market,,,,,,Corner of 2nd Street NE & 1st Aveene NE,Belmond,Wright,Iowa,50421,,,,,,,,,-93.6155,42.8478,,Apr 27 2010  4:50PM
1005169,Minneapolis Farmers Market - East Lyndale Avenue,http://www.mplsfarmersmarket.com,,,,,312 east Lyndale Avenue north,Minneapolis,Hennepin,Minnesota,55405,"November 15, 2012 to December 23, 2012",Mon:6:00 AM - 1:00 PM;Tue:6:00 AM - 1:00 PM;Wed:6:00 AM - 1:00 PM;Thu:6:00 AM - 1:00 PM;Fri:6:00 AM - 1:00 PM;Sat:6:00 AM - 2:00 PM;sun:6:00 AM - 2:00 PM;,,,,,,,-93.2867112,44.9808738,Local government building grounds,5/11/2012 11:50
1005170,Minneapolis Farmers Market - Nicollet Mall,http://www.mplsfarmersmarket.com,,,,,,Minneapolis,Hennepin,Minnesota,,May to October,Thu:6:00 AM - 6:00 PM;,,,,,,,-93.271093,44.978263,Other,5/11/2012 11:50
1005172,Main Street Woodbury Farmers Market,http://www.mainstreetwoodbury.org/ls/farmersmarket.html,,,,,Cooper Street and Railroad Avenue,Woodbury,Gloucester,New Jersey,8096,May to September,Fri:3:00 PM - 7:00 PM;,,,,,,,-75.1500467,39.8367003,Local government building grounds,5/18/2012 17:42
1005173,BESSEMER FARMERS MARKET,http://www.bessemerfarmersmarket.com/,https://www.facebook.com/groups/436681066414815/,,,https://www.instagram.com/bessemer_farmers_market/?hl=en,,BESSEMER,Jefferson,Alabama,35022,06/02/2016 to 09/15/2016,Thu: 4:00 PM-6:30 PM;,,,,,,,-86.951433,33.401168,,7/12/2016 9:57
1005174,OBETZ FAMILY MARKET,,,,,,4025 ALUM CREEK DRIVE,COLUMBUS,Franklin,Ohio,43207,,,,,,,,,-82.9315,39.8873,,May 26 2010 12:32PM
1005175,Dane County Farmers Market - Winter Market,,https://www.facebook.com/StBMarket,,,,330 W. Mifflin St.,Madison,Dane,Wisconsin,53703,01/07/2017 to 04/15/2017,Sat: 7:30 AM-12:00 PM;,,,,,,,-89.3895617,43.0731321,,7/5/2016 12:29
1005176,Dane County Farmers Market - Holiday Market,http://www.dcfm.org,,,,,One John Nolen Drive,Madison,Dane,Wisconsin,53703,11/19/2016 to 12/31/2016,Sat: 7:30 AM-12:00 PM;,,,,,,,-89.38027,43.071445,,7/5/2016 12:26
1005177,Dane County Farmers Market - Wednesday Market,http://www.dcfm.org,,,,,"200 block of Martin Luther King, Jr. Blvd",Madison,Dane,Wisconsin,53703,04/20/2016 to 11/09/2016,Wed: 8:30 AM-2:00 PM;,,,,,,,-89.381847,43.072775,,7/5/2016 12:24
1005178,Dane County Farmers Market I,http://www.dcfm.org,https://www.facebook.com/DaneCoFM/,,,https://www.instagram.com/danecofm/?hl=en,"Capitol Square, Downtown",Madison,Dane,Wisconsin,53701,04/16/2016 to 11/12/2016,Sat: 6:30 AM-2:00 PM;,,,,,,,-89.384251,43.074625,,7/5/2016 12:21
1005181,Lawrence County Farmers Market,,,,,,Al Hwy 157 north,Moulton,Lawrence,Alabama,35650,04/19/2014 to 04/19/2014,Tue: 6:00 AM-1:00 PM;Thu: 1:00 PM-7:00 PM;Sat: 6:00 AM-1:00 PM;,,,,,,,-87.285562,34.504965,Local government building grounds,3/31/2014 21:57
1005183,Berkeley Springs Farmers Market,http://www.berkeleyspringsfarmersmarket.com,https://www.facebook.com/pages/Berkeley-Springs-Farmers-Market/354062496235,,,,Fairfax Street at Washington Street,Berkeley Springs,Morgan,West Virginia,25411,04/07/2013 to 12/15/2013,Thu: 2:00 PM-5:00 PM;Sun: 10:00 AM-2:00 PM;,,,,,,,-78.227638,39.626698,Closed-off public street,3/13/2014 15:37
1005184,CrossRoad Farmers Market,,,,,,,Reed City,Osceola,Michigan,49677,05/24/2014 to 10/11/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-85.51054,43.875639,Local government building grounds,5/19/2014 13:27
1005188,Amery Farmers Market,,,,,,Sooline Park,Amery,Polk,Wisconsin,54001,June to October,Mon:3:00 pm - 6:00 pm;,,,,,,,-92.3624,45.3072,Private business parking lot,4/13/2011 15:44
1005189,UCC Cable Farmers Market,,,,,,,Cable,Bayfield,Wisconsin,,,,,,,,,,-91.254,46.2509,,2011
1005191,Kingsford Farmers Market,,,,,,,Kingsford,,Michigan,49801,,,,,,,,,-83.1816,42.6628,,2009
1005192,Granville Farmers Market Tuesday,http://www.granvillefarmersmarket.com,,,,,S. Main Street,Granville,Licking,Ohio,43023,06/01/2012 to 09/31/2012,Tue: 3:00 PM-6:00 PM;,,,,,,,-82.520292,40.06324,Private business parking lot,3/14/2014 11:58
1005193,Granville Farmers Market,http://www.granvillefarmersmarket.com,,,,,Broadway and N. Main Street,Granville,Licking,Ohio,43023,05/01/2012 to 10/31/2012,Tue: 3:00 PM-6:00 PM;Sat: 8:30 AM-12:00 PM;,,,,,,,-82.520099,40.06852,Closed-off public street,3/14/2014 12:00
1005194,River District Farmers' Market,http://www.cityftmyers.com/farmersmarket,,,,,2000 W. First Street,Fort Myers,Lee,Florida,33901,,Thu: 7:00 AM-1:00 PM;,,,,,,,-81.87338,26.64291,Other,6/25/2013 9:18
1005195,Takoma Park Farmers Market,http://www.takomaparkmarket.com,https://www.facebook.com/takomaparkfarmersmarket,https://twitter.com/TPFarmersMarket,,,Laurel Avenue,Takoma Park,Montgomery,Maryland,20912,,Sun: 10:00 AM-2:00 PM;,,,,,,,-77.0124576,38.9742156,Closed-off public street,5/26/2014 5:48
1005196,Friday Farmer's Market at Borgess Medical Center,http://www.borgess.com,,,,,1521 Gull Rd,Kalamazoo,Kalamazoo,Michigan,49048,,,,,,,,,-85.5598,42.3077,,May 25 2010 12:50PM
1005197,Dubuque Farmers Market,http://www.DubuqueFarmersMarket.org,https://www.facebook.com/dbqfarmersmarket,,,https://www.instagram.com/dbqfarmersmarket/,Iowa Street between 11th & 14th Streets,Dubuque,Dubuque,Iowa,52001,05/07/2016 to 10/29/2016,Sat: 7:00 AM-12:00 PM;,,,,,,,-90.668031,42.504954,,6/27/2016 14:42
1005199,New Gloucester Community Market,http://www.newgloucestergardens.com/community-market.html,,,,,1095 Lewiston Rd. (Rt. 100),New Gloucester,Cumberland,Maine,4260,,,,,,,,,-70.289,43.9916,,2009
1005201,Madison NJ Farmers Market,http://www.rosenet.org/gov/ddc,https://www.facebook.com/ilovemadisonnj,,,,Green Village Road and Main Street,Madison,Morris,New Jersey,7940,06/05/2014 to 10/16/2014,Thu: 1:00 PM-6:00 PM;,,,,,,,-74.416769,40.759454,Closed-off public street,3/18/2014 8:36
1005204,Hamilton Farmers Market Cooperative,http://www.hamiltonfarmersmarket.org,yes,no,sometimes,,Bedford & 3rd Streets,Hamilton,Ravalli,Montana,59840,05/07/2016 to 10/15/2016,Sat: 9:00 AM-12:30 PM;,,,,,,,-114.1583396,46.2448424,,6/27/2016 19:53
1005205,Smithfield Farmers Market,http://www.smithfield-nc.com/farmersmarket,,,,,350 E. Market Street,Smithfield,Johnston,North Carolina,27577,April to August,Fri:9:00 AM - 1:00 PM;Sat:9:00 AM - 1:00 PM;,,,,,,,-78.345212,35.510483,Local government building grounds,5/17/2012 15:30
1005207,Appalachian Farmers' Market,http://www.appfarmersmarket.com,,,,,Intersection of Fair Street and Lakeview Drive,Gray,Washington,Tennessee,37615,June to October,,May to May,Sat:7:00 am - 12:00 pm;,,,,,-82.4819,36.4183,Private business parking lot,1/17/2012 9:00
1005208,Central Ave Farmers Market,http://www.farmernet.com,,,,,4301 Central Ave  at 43rd st,Los angeles  California,Los Angeles,California,90011,January to December,Thu:10:00 am - 4:00 pm;,,,,,,,-118.256,34.0058,Local government building grounds,1/14/2012 18:37
1005209,HERITAGE PARK MARKET,,,,,,107 COMER HALL,AUBURN UNIVERSITY,LEE,Alabama,36849,,,,,,,,,-85.4826,32.6004,,2011
1005210,Delavan Fresh Market,,https://www.facebook.com/pages/Delavan-Fresh-Market/137861759574760?ref=hl,,,,Walworth Avenue,Delavan,Walworth,Wisconsin,53115,06/05/2014 to 09/25/2014,Thu: 3:00 PM-6:00 PM;,,,,,,,-88.647738,42.633169,Local government building grounds,5/12/2014 15:12
1005211,Tarpon Sunday Market,,,,,,160 East Tarpon Avenue,Tarpon Springs,Pinellas,Florida,34689,,,,,,,,,-82.7548,28.1461,,2011
1005212,Brooklin Farmers' Market,,,,,,,Brooklin,,Maine,4616,,,,,,,,,-68.5672,44.2676,,2009
1005213,Farmington Farmers Market,http://www.farmingtoncc.org,https://www.facebook.com/pages/Farmington-Community-Center/340203539340285?ref=hl,,,,1723 Farmington Rd,Mocksville,Davie,North Carolina,27028,04/01/2014 to 09/06/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-80.53236,36.008918,Other,4/22/2014 15:26
1005214,Salem Farmers Market,http://market.salemva.gov,,https://twitter.com/SalemVaMarket,,,3 East Main Street,Salem,Roanoke,Virginia,24153,04/05/2014 to 12/20/2014,Tue: 8:00 AM-5:00 PM;Wed: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 7:00 AM-2:00 PM;,01/04/2014 to 03/29/2014,Sat: 9:00 AM-12:00 PM;,,,,,-80.058606,37.292997,Local government building grounds,4/15/2014 14:22
1005215,San Jose City Hall FM,,,,,,5Th Street & San Fernado St.,San Jose,Santa Clara,California,,,,,,,,,,-121.885,37.3363,,2011
1005216,Camden AHEC Farmers Market,http://www.camden-ahec.org,,,,,Broadway and Martin Luther King Blvd.,Camden,Camden,New Jersey,8101,July to October,Fri:10:00 AM - 2:00 PM;,,,,,,,-75.119469,39.942729,Other,5/7/2012 14:40
1005217,Bisbee Farmers Market,http://www.bisbeefarmersmarket.org,https://www.facebook.com/pages/Bisbee-Farmers-Market/177022835686159,,,,Vista Park,Bisbee,Cochise,Arizona,85603,01/01/2014 to 12/31/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-109.878248,31.407193,Local government building grounds,5/12/2014 15:09
1005218,Manzanita Farmers Market,http://www.manzanitafarmersmarket.com,https://www.facebook.com/manzanitafarmersmarket/,,,,467 Laneda Ave.,Manzanita,Tillamook,Oregon,97130,06/10/2016 to 09/16/2016,Fri: 5:00 PM-8:00 PM;,,,,,,,-123.933613,45.71896,,7/8/2016 14:22
1005219,Norwood Farmers Market,http://www.norwoodmafarmersmarket.com,,,,,Nahatan St & Washington St,Norwood,Norfolk,Massachusetts,2062,June to October,Tue:12:00 PM - 6:00 PM;,,,,,,,-71.2004066,42.1948182,Local government building grounds,5/9/2012 9:46
1005222,Better Lives Today Farmers' Market,http://www.betterlivestoday.org,,,,,"222 S. Pine, Pine and McClurg",Richland,Pulaski,Missouri,65556,May to August,Sat:8:00 AM - 12:00 PM;,,,,,,,-92.4043396,37.8569838,,6/5/2012 11:22
1005223,Blue Springs Farmers Market,http://www.bluespringsfarmersmarket.com,https://www.facebook.com/BlueSpringsFarmersMarket,,,,11th St & Main St,Blue Springs,Lafayette,Missouri,64015,May to October,Sat:7:00 AM - 12:00 PM;,,,,,,,-94.2778137,39.0183736,,6/5/2012 11:56
1005228,Bagnell Dam Farmers' Market,,,,,,Bagnell Dam Strip,Lake Ozark,Camden,Missouri,65049,May to October,Fri:8:00 AM - 12:00 PM;,,,,,,,-92.6417,38.1973,"Faith-based institution (e.g., church, mosque, synagogue, temple)",6/5/2012 10:25
1005230,Boonville Farmers Market,,,,,,1920 Main St.,Boonville,Cooper,Missouri,65233,April to October,Sat:8:00 AM - 1:00 PM;,,,,,,,-92.7407424,38.9573969,Private business parking lot,6/5/2012 12:44
1005231,Bollinger County Farmers' Market,,,,,,200 State Hwy 34,Marble Hill,Bollinger,Missouri,63764,April to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-89.9796801,37.3019525,,6/5/2012 12:10
1005232,Bloomfield Farmers' Market,,,,,,704 S. Prairie St,Bloomfield,Stoddard,Missouri,63825,May to October,Thu:4:00 PM - 6:00 PM;,,,,,,,-89.9298107,36.880682,,6/5/2012 11:51
1005235,B2B (Back to Basics) Farmers' Market,,,,,,Business 71,Anderson,McDonald,Missouri,64831,May to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-94.4265963,36.6396152,Private business parking lot,6/5/2012 9:54
1005237,Old Beach Farmers Market,http://www.oldbeachfarmersmarket.com/,,,,,19th Street,Virginia Beach,,Virginia,23451,,,,,,,,,-75.9839,36.846,,2011
1005238,West Los Angeles CFM,http://www.westlafarmersmarket.com,,,,,11360 Santa Monica Blvd.,Los Angeles,Los Angeles,California,,,,,,,,,,-118.45,34.0458,,2009
1005239,The Northeast Bronx Community  Farmers Market,,,,,,Haffen Park Hammersley & Wickham Avenues,New York,Bronx,New York,10469,06/01/2012 to 11/31/2012,,,,,,,,-73.8392,40.8728,Local government building grounds,3/14/2014 13:24
1005241,Osage Beach Farmers Market,http://www.osagebeachfarmersmarket.com,www.facebook.com/osagebeachfarmersmarket,,,,3797 Osage Beach Parkway,Osage Beach,Camden,Missouri,65047,05/04/2013 to 10/26/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-92.608413,38.161445,Private business parking lot,6/12/2013 11:12
1005242,Vinton Farmers Market,http://www.vprdzone.com,,,,,"Vinton Depot, 612 2nd Avenue",Vinton,Benton,Iowa,52349,06/04/2015 to 09/24/2015,Thu: 5:00 PM-7:00 PM;,,,,,,,-92.0216,42.1649,,3/19/2015 11:47
1005243,Cherry Hills Farmers Market,,https://www.facebook.com/pages/Cherry-Hills-Farmers-Market/271647742864400,,,,26834 Cherry Hills Blvd.,Menifee,Riverside,California,92586,01/01/2014 to 12/31/2014,Fri: 9:00 AM-1:00 PM;,,,,,,,-117.190937,33.710775,Private business parking lot,3/13/2014 13:58
1005244,River Hills Market - Silex,,,,,,"Silex Community Park, off of Hwy E",Clarksville,Lincoln,Missouri,63336,,,,,,,,,-90.9051,39.3706,,2009
1005246,Farmers Market Sweet Shop,,,,,,116 N. Washington St.,Greenfield,Highland,Ohio,45123,,,,,,,,,-83.3829,39.3517,,2009
1005247,Myrtle's Market (Myrtle Beach Farmers Market),http://www.cityofmyrtlebeach.com,,,,,10th Avenue & Oak Street,Myrtle Beach,Horry,South Carolina,29578,,,,,,,,,-78.8824,33.6966,,2009
1005248,Palolo Valley District Park (People's Open Market),http://www.honolulu.gov/parks/program/pom,,,,,2007 Palolo Avenue,Honolulu,Honolulu,Hawaii,96813,01/01/2015 to 12/31/2015,Wed: 6:30 AM-7:30 AM;,,,,,,,-157.797284,21.29899,,3/25/2015 16:32
1005250,City Hall Parking Lot Deck (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,Alapai & Beretania Street,Honolulu,Honolulu,Hawaii,96813,01/01/2015 to 12/31/2015,Mon: 11:30 AM-12:30 PM;,,,,,,,-157.852699,21.305408,,3/25/2015 16:37
1005252,Kalihi Valley District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,1911 Kam IV Road,Honolulu,Honolulu,Hawaii,96819,01/01/2015 to 12/31/2015,Sat: 10:00 AM-11:00 AM;,,,,,,,-157.86995,21.344696,,3/25/2015 18:45
1005253,Kaneohe District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,45-660 Keaahala Road,Kaneohe,Honolulu,Hawaii,96814,01/01/2015 to 12/31/2015,Thu: 10:30 AM-12:00 PM;,,,,,,,-157.809836,21.409885,,3/25/2015 18:42
1005254,Kapolei Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,91-1049 Kamaaha Loop,Kapolei,Honolulu,Hawaii,96707,01/01/2015 to 12/31/2015,Sun: 7:00 AM-8:30 AM;,,,,,,,-158.06852,21.333433,,3/25/2015 16:39
1005255,Kaumualii Street (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,, 700 Kalihi Street,Honolulu,Honolulu,Hawaii,96819,01/01/2015 to 12/31/2015,Sat: 8:00 AM-9:30 AM;,,,,,,,-157.877933,21.327477,,3/25/2015 18:23
1005256,Makiki District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,1527 Keeaumoku Street,Honolulu,Honolulu,Hawaii,96822,01/01/2013 to 12/31/2013,Mon: 8:30 AM-9:30 AM;,,,,,,,-157.836433,21.303969,,3/25/2015 18:36
1005257,Manoa Valley District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,2721 Kaaipu Avenue,Honolulu,Honolulu,Hawaii,96826,01/01/2015 to 12/31/2015,Mon: 6:30 AM-7:30 AM;,,,,,,,-157.808238,21.313005,,3/25/2015 18:32
1005258,Mother Waldron Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,525 Coral Street,Honolulu,Honolulu,Hawaii,96817,01/01/2015 to 12/31/2015,Mon: 10:00 AM-11:00 AM;,,,,,,,-157.858492,21.299331,,3/25/2015 18:28
1005259,Pokai Bay Beach Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,85-037 Pokai Bay Road,Waianae,Honolulu,Hawaii,96792,01/01/2015 to 12/31/2015,Fri: 11:00 AM-12:00 PM;,,,,,,,-158.188426,21.442803,,3/25/2015 16:28
1005260,Queen Kapiolani Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,Monsarrat and Paki Streets,Honolulu,Honolulu,Hawaii,96822,01/01/2015 to 12/31/2015,Wed: 10:00 AM-11:00 AM;,,,,,,,-157.81638,21.268812,,3/25/2015 16:25
1005261,Royal Kunia Park-n-Ride (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,Kupuna Lp/Kupuohi Street,Waipahu,Honolulu,Hawaii,96797,01/01/2015 to 12/31/2015,Sun: 9:30 AM-11:00 AM;,,,,,,,-158.032652,21.38912,,3/25/2015 16:22
1005262,Salt Lake Municipal Lot (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,5337 Likini Street,Honolulu,Honolulu,Hawaii,96818,01/01/2014 to 12/31/2014,Sat: 11:00 AM-12:00 PM;,,,,,,,-157.904131,21.346157,,3/25/2015 16:18
1005263,Waiau District Park (People's Open Market),http://www.co.honolulu.hi.us/parks/programs/pom,,,,,98-1650 Kaahumanu Street,Pearl City,Honolulu,Hawaii,96782,01/01/2015 to 12/31/2015,Tue: 6:30 AM-7:30 AM;,,,,,,,-157.952789,21.402183,,3/25/2015 16:16
1005264,Waimanalo Beach Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,41-741 Kalanianaole Highway.,Waimanalo,Honolulu,Hawaii,96795,01/01/2015 to 12/31/2015,Thu: 7:00 AM-8:00 AM;,,,,,,,-157.694482,21.331534,,3/25/2015 16:13
1005265,Halawa District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,99-795 Iwaiwa Street,Aiea,Honolulu,Hawaii,96701,01/01/2015 to 12/31/2015,Fri: 7:00 AM-8:00 AM;,,,,,,,-157.914948,21.373292,,3/25/2015 16:10
1005266,Waipahu District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,94-230 Paiwa Street,Waipahu,Honolulu,Hawaii,96767,01/01/2015 to 12/31/2015,Tue: 8:00 AM-9:00 AM;,,,,,,,-157.999181,21.387619,,3/25/2015 16:08
1005267,Ewa Beach Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,91-955 North Road,Ewa Beach,Honolulu,Hawaii,96706,01/01/2015 to 12/31/2015,Fri: 9:00 AM-10:00 AM;,,,,,,,-158.007174,21.314954,,3/25/2015 16:05
1005268,Wahiawa District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,1139 A Kilani Avenue,Wahiawa,Honolulu,Hawaii,96786,01/01/2015 to 12/31/2015,Tue: 10:00 AM-11:00 AM;,,,,,,,-158.023438,21.498795,,3/25/2015 16:02
1005269,Waikele Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,94-870 Lumiana Street,Waiapahu,Honolulu,Hawaii,96767,01/01/2015 to 12/31/2015,Sun: 11:30 AM-12:30 PM;,,,,,,,-157.971725,21.453708,,3/25/2015 15:59
1005270,Kailua Distirct Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,21 South Kainalu Drive,Kailua,Honolulu,Hawaii,96734,01/01/2015 to 12/31/2015,Thu: 9:00 AM-10:00 AM;,,,,,,,-157.7380124,21.3945423,,3/25/2015 15:41
1005272,Adelanto Stadium Farmers Market,,,,,,Hwy 395 & Rancho Drive,Victorville,San Bernardino,California,92392,,,,,,,,,-117.405,34.5593,,2009
1005273,Mt. Tom Farmers' Market,http://www.mttomfarmersmarket.com,,,,,VT Rt 12 north,WOODSTOCK,Windsor,Vermont,5091,05/24/2014 to 10/18/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-72.52455,43.637209,Private business parking lot,4/18/2014 18:02
1005274,Westfield Farmers Market,http://www.westfieldareachamber.com,,,,,Westfield Train Station Parking Lot on South Ave.,Westfield,Union,New Jersey,7090,July to October,Sat:8:30 AM - 2:00 PM;,,,,,,,-74.34713,40.64934,,5/1/2012 13:58
1005275,Cameron Park Farmers Market,http://www.lacrossefarmersmarkets.org,https://www.facebook.com/pages/Cameron-Park-Farmers-Market/97634216535?ref=hl,https://twitter.com/CPFarmersmarket,,,King Street between 4th Street & 5th Avenue,La Crosse,La Crosse,Wisconsin,54602,05/06/2016 to 10/29/2016,Fri: 4:00 PM-8:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-91.250968,43.809636,,6/28/2016 15:44
1005277,Bethany Farmers Market,http://www.bethanyfarmersmarket.com,https://www.facebook.com/pages/Bethany-CT-Farmers-Market/171830646224253,,,,711 Amity Rd ,Bethany,New Haven,Connecticut,6524,07/02/2016 to 10/08/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.9914827,41.4385519,,6/27/2016 22:01
1005278,Robeson County Farmers Market,,www.facebook.com/pages/robeson,,,,8th and Elm Streets,Lumberton,Robeson,North Carolina,28358,05/25/2013 to 11/30/2013,Wed: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-79.0085025,34.6225934,Local government building grounds,6/24/2013 12:10
1005279,Metuchen Farmers Market,http://www.MetuchenFarmersMarket.com,https://www.facebook.com/metuchenfarmersmarket,https://twitter.com/MetuchenFarmMKT,,,15 Center St and New St,Metuchen,Middlesex,New Jersey,8840,06/13/2015 to 11/21/2015,Sat: 9:00 AM-2:00 PM;,,,,,,,-74.364472,40.541014,,7/27/2015 13:02
1005280,Westside CFM,http://www.santacruzfarmersmarket.org,,,,,Corner of Western Drive and Mission St.,Santa Cruz,Santa Cruz,California,95060,,,,,,,,,-122.057,36.9598,,2009
1005281,Santa Cruz Farmers' Market,http://www.santacruzfarmersmarket.org,,,,,Cedar St & Lincoln St.,Santa Cruz,Santa Cruz,California,,January to December,Wed:1:30 pm - 6:30 PM;,,,,,,,-122.0270374,36.9724758,Other,5/21/2012 16:00
1005282,Scotts Valley Farmers Market,http://www.santacruzfarmersmarket.org,https://www.facebook.com/ScottsValleyFarmersMarket,https://twitter.com/SCFarmersMkts,,,360 Kings Village Drive,Scotts Valley,Santa Cruz,California,,04/05/2014 to 11/22/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-122.028204,37.050323,Local government building grounds,6/6/2014 12:56
