FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1002348,Dillingham Farmers Market,,,,,,by the Hockey Rink,Dillingham,,Alaska,99576,,,,,,,,,-158.458,59.0397,,2009
1002349,Riling Produce Farmers Market,http://www.dakotaflavor.com/category.asp?catid=12,,,,,S. Adams Avenue,Pierre,Hughes,South Dakota,57501-3504,,,,,,,,,-100.339,44.3627,,2009
1002350,Playa Vista Certified Farmers' Market,http://www.playavistaFM.com,www.facebook.com/playavistaFM,https://twitter.com/playavistaFM,,,6500 Seabluff Drive,Playa Vista,Los Angeles,California,90094,01/01/2013 to 06/03/2013,Sat: 9:00 AM-2:00 PM;,06/05/2013 to 10/31/2013,Wed: 4:00 PM-8:00 PM;Sat: 9:00 AM-2:00 PM;,11/02/2013 to 12/31/2013,Sat: 9:00 AM-2:00 PM;,,,-118.421939,33.972624,Private business parking lot,6/24/2013 13:59
1002351,Shenandoah Farmers Market,,,,,,15 West Washington Street,Shenandoah,Schuylkill,Pennsylvania,17976,,,,,,,,,-76.2027,40.8232,,2009
1002353,Cherokee Street International Farmers Market,http://www.cherokeemarket.org,https://www.facebook.com/CherokeeStreetInternationalFarmersMarket,https://twitter.com/STLCherokeeMkt,,,2647 Cherokee,St. Louis,St. Louis City,Missouri,63118,5/23/2014,Fri: 4:00 PM-7:00 PM;,,,,,,,-90.227415,38.5938028,Other,5/19/2014 11:47
1002354,Barre Farmer's Market,http://barrefarmersmarket.org,https://www.facebook.com/BarreFarmersMarket,,,,,Barre,Worcester,Massachusetts,1005,10/25/2014 to ,Sat: 9:00 AM-12:30 PM;,,,,,,,-72.105138,42.421809,Other,5/19/2014 10:46
1002356,Jersey Fresh Farmers Market,,,,,,Smithville on The Village Green,Smithville,Atlantic,New Jersey,8205,,,,,,,,,-74.4585,39.4938,,2009
1002357,Sundays on the Island,,,,,,Blanahasset Island,Marshall,Madison,North Carolina,,,,,,,,,,-82.684,35.7973,,2009
1002358,Orono Farmers Market,http://www.oronofarmersmarket.org,https://www.facebook.com/oronofarmersmarket,,,,Steam Plant Parking Lot on College Ave,Orono,Penobscot,Maine,4473,05/01/2014 to 12/20/2014,Tue: 2:00 AM-5:30 PM;Sat: 8:00 AM-12:00 PM;,01/01/2014 to 04/01/2014,Sat: 8:00 AM-12:00 PM;,,,,,-68.6734,44.9003,Educational institution,3/31/2014 19:51
1002359,Centerville Farmers Market,,,,,,Fish Camp Restaurant location,Centerville,Hickman,Tennessee,37033,,,,,,,,,-87.4449,35.7906,,2009
1002360,Grand Park Farmers Market,,,,,,46 Market St.,Grand,,Colorado,,,,,,,,,,-105.79,39.9301,,2011
1002361,Sumter County Farmers Market,,,,,,524 North Market Boulevard,Webster,Sumter,Florida,33597,,,,,,,,,-82.0547,28.616,,2009
1002363,Cedar Valley Farmers Market I,,,,,,SE Corner of Kimball Avenue & Rodgeway Road,Waterloo,Black Hawk,Iowa,50701,,,,,,,,,-93.5011,42.076,,1/26/2012 11:04
1002365,Tuscarawas Valley Farmers  Market,http://www.tvffm.org,https://www.facebook.com/tuscfarmersmarket,,,,259 S. Tuscarawas Ave,Dover,Tuscarawas,Ohio,44622,06/05/2013 to 10/30/2013,Wed: 3:00 PM-7:00 PM;,,,,,,,-81.47244,40.51448,Local government building grounds,6/10/2013 18:03
1002366,Yellow Green Farmers Market,http://www.ygfarmersmarket.com,https://www.facebook.com/YGFarmersMarket,https://twitter.com/ygfarmersmarket,,https://www.instagram.com/ygfarmersmarket/,1940 North 30th Road,Hollywood,Broward,Florida,33021,01/01/2016 to 12/31/2016,Sat: 8:00 AM-4:00 PM;Sun: 8:00 AM-4:00 PM;,,,,,,,-80.16846,26.02811,,8/26/2016 14:25
1002367,Silverton Market,http://www.silvertonmarket.com,,,,,201 Division St NE,Silverton,Marion,Oregon,97381,January to December,Tue:4:30 pm - 6:30 pm;,,,,,,,-122.762,44.9858,Private business parking lot,5/11/2011 16:32
1002368,Stayton Market,http://www.staytonmarket.com,,,,,400 West Virginia Street,Stayton,Marion,Oregon,97383,January to December,Mon:4:00 pm - 6:00 pm;,,,,,,,-122.798,44.8,Local government building grounds,5/11/2011 16:40
1002369,Middlesex Farmers Market,http://www.middlesexboro-nj.gov,,,,,"On Route 28 / Union Ave., Mountainview Park",Middlesex Borough,Middlesex,New Jersey,8846,,,,,,,,,-74.4121,40.4389,,3/1/2012 10:28
1002373,Gardner Farmer & Craft Market,,,,,,Pavilion @ Methodist Church,Gardner,Huerfano,Colorado,81040,05/03/2014 to 10/25/2014,Sat: 10:00 AM-1:00 PM;,,,,,,,-105.1655542,37.7833397,Other,3/15/2014 12:57
1002374,Chamberlain Farmers Market,,,,,,south main st and 12th,Chamberlain,Brule,South Dakota,57325,05/31/2014 to 09/27/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-99.335551,43.803428,"Faith-based institution (e.g., church, mosque, synagogue, temple)",3/21/2014 16:20
1002375,Columbia County Homegrown Market Association,,,,,,Corner of Stadium & Vine,Magnolia,Columbia,Arkansas,71753,,,,,,,,,-93.2273,33.2598,,2009
1002376,Montrose Harvest Market Farmers Market,http://www.farmernet.com,,,,,Honolulu & Ocean Avenue,Santa Barbara,Los Angeles,California,93101,,,,,,,,,-119.713,34.4222,,2009
1002377,Auburn Farmers Co-op Market Inc.,http://www.Auburnfarmerscoopmarketinc.com,https://www.facebook.com/AuburnFarmersCoOpMarketInc,https://twitter.com/AuburnMarket,,,97 state street,Auburn,Cayuga,New York,13021,06/03/2014 to 10/30/2014,Tue: 7:00 AM-2:00 PM;Thu: 7:00 AM-2:00 PM;Sat: 7:00 AM-2:00 PM;,,,,,,,-76.570169,42.933812,Private business parking lot,4/1/2014 7:13
1002378,Vista Farmers Market,http://www.vistafarmersmarket.com,,,,,325 South Melrose Drive,Vista,San Diego,California,92084,01/01/2014 to 01/01/2015,Sat: 8:00 AM-1:00 PM;,,,,,,,-117.255146,33.190733,Local government building grounds,3/31/2014 18:41
1002379,Rancho Cucumonga Farmers Market,,,,,,Vineyard & Rancho Cucamonga,Rancho Cucamonga,San Bernardino,California,91729,,,,,,,,,-117.67,35.6501,,2009
1002380,Yucaipa CFM,http://www.yucaipamarketnight.com,,,,,California Street & Yucaipa Blvd.,Yucaipa,San Bernardino,California,92399,,,,,,,,,-117.039,34.0339,,1/14/2012 17:49
1002381,San Bernardino Farmers Market,,,,,,1001 Highland Avenue,San Bernardino,San Bernardino,California,92413,,,,,,,,,-117.305,34.136,,2009
1002382,Forest Acres Farmers Market,http://www.farmersintheforest.org,https://www.facebook.com/forestacresfarmersmarket,,,,3400 Forest Drive- Beltline side of Richland Mall ,Columbia,Richland,South Carolina,29204,04/27/2016 to 10/26/2016,Wed: 3:00 PM-7:00 PM;,,,,,,,-80.9875,34.015314,,6/27/2016 13:45
1002383,Lynchburg Community Market,http://www.lynchburgva.gov or www.lynchburgcommunitymarket.com,https://www.facebook.com/LynchburgCommunityMarket,,,,1219 Main Street,Lynchburg,Lynchburg,Virginia,24504,01/01/2014 to 12/31/2014,Tue: 7:00 AM-2:00 PM;Wed: 7:00 AM-2:00 PM;Thu: 7:00 AM-2:00 PM;Fri: 7:00 AM-2:00 PM;Sat: 7:00 AM-2:00 PM;,,,,,,,-79.140195,37.411585,Local government building grounds,4/22/2014 12:21
1002384,Market on South Main,,,,,,133 S. Main,Marshall,Madison,North Carolina,28753,,,,,,,,,-82.6815,35.7965,,May 21 2010  1:50PM
1002385,Clover Fields,http://www.Cloverfields.org,,,,,356 Clover Street,Edmontin,Clay,Arkansas,34567,,,,,,,,,-92.2361,34.7511,,Apr 12 2010 10:54AM
1002386,Whitmore Lake Farm & Artisan Market,,,,,,75 Barker Road,Whitmore Lake,Washtenaw,Michigan,48189,,,,,,,,,-83.7638,42.4231,,May  3 2010 12:50PM
1002388,Olathe Farmers Market,http://www.olatheks.org/ParksRec/Quicklinks/Farmers,,,,,Heritage Center,Olathe,Johnson,Kansas,66061,,,,,,,,,-94.7454,38.8538,,2009
1002389,Eau Claire Farmers Market - Oakwood Mall,,,,,,Oakwood Mall parking lot,Eau Claire,Eau Claire,Wisconsin,54738,,,,,,,,,-91.4374,44.7756,,2009
1002393,Summerside Farmers Market,,,,,,441251 East Historic Rte. 66,Vinita,Craig,Oklahoma,74301,,,,,,,,,-95.2034,36.6268,,2009
1002395,Clay County Farmers Market,http://www.weast@aces.edu,,,,,Highway 9,Ashland,Clay,Alabama,36251,,,,,,,,,-85.8491,33.2472,,2009
1002397,Fort Jones Scott Valley Farmers Market,,,,,,Hwy. 3 at Marbleview Ave.,Fort Jones,Siskiyou,California,96032,,,,,,,,,-122.837,41.6164,,2009
1002398,Greenview Scott Valley Farmers Market,,,,,,Hwy. 3 at Greenview,Fort Jones,Siskiyou,California,96032,,,,,,,,,-122.804,41.622,,2009
1002400,Downtown Farmers Market,http://www.murraymainstreet.org,https://www.facebook.com/satmarket,https://twitter.com/murraymainst,,,201 S 4th Street,Murray,Calloway,Kentucky,42071,05/21/2016 to 10/29/2016,Sat: 7:00 AM-12:00 PM;,,,,,,,-88.302484,36.609872,,6/27/2016 16:09
1002402,Olde Schaumburg Centre Farmers Market,http://www.ci.schaumburg.il.us/HFun/Fun1/Pages/FarmersMarket.aspx,,,,,"190 S. Roselle Road, Town Square",Schaumburg,Cook,Illinois,60193,06/06/2014 to 10/31/2014,Fri: 7:00 AM-1:00 PM;,,,,,,,-88.080289,42.025069,Local government building grounds,3/14/2014 10:40
1002403,Homestead Harvest Market,http://www.harvestmarkets.org/homestead,,,,,12690 SW 280 ST,Homestead,Miami-Dade,Florida,33033,,Sat: 8:00 AM-2:00 PM;,,,,,,,-80.395503,25.506271,Local government building grounds,6/26/2013 8:06
1002404,High School for Public Service Youth Farm Market,http://www.hspsfarm.blogspot.com,,,,,600 Kingston Avenue,Brooklyn,Kings,New York,11220,June to October,Wed:2:30 PM - 6:30 PM;,,,,,,,-73.942634,40.658821,Educational institution,6/1/2012 0:29
1002405,La Crescent Farmers Market,http://www.lacrescentfarmersmarket.blogspot.com,,,,,420 S 2nd Street,La Crescent,Houston,Minnesota,55947,05/13/2014 to 10/14/2014,Tue: 4:00 PM-7:00 PM;,11/14/2015 to 12/12/2015,Sat: 9:00 AM-12:00 PM;,,,,,-91.3064796,43.8271774,,3/25/2015 12:11
1002407,Brattleboro Area Farmers' Market,http://www.brattleborofarmersmarket.com,https://www.facebook.com/pages/Brattleboro-Area-Farmers-Market/197642043604505,,,,Rt. 9 past Creamery Covered Bridge,Brattleboro,Windham,Vermont,5302,05/03/2014 to 10/25/2014,Sat: 9:00 AM-2:00 PM;,,,,,,,-72.5578619,42.8509348,Other,4/21/2014 11:33
1002408,Brattleboro Area Farmers' Market,http://www.brattleborofarmersmarket.com,https://www.facebook.com/pages/Brattleboro-Area-Farmers-Market/197642043604505,,,,Main St,Brattleboro,Windham,Vermont,5302,05/07/2014 to 10/29/2014,Wed: 10:00 AM-2:00 PM;,,,,,,,-72.5584711,42.8532666,Federal/State government building grounds,4/21/2014 11:34
1002409,Du Quion Farmers Market,,,,,,Keyes Park at Park  and Divisions,Du Quoin,Perry,Illinois,62832,,,,,,,,,-89.2385,38.0132,,2009
1002410,National Women In Ag Assoc. Community Farmers Market,http://www.nationalwomeninag.com,,,,,1701 N. Martin Luther King Ave.,Oklahoma City,Oklahoma,Oklahoma,73111,June to August,Fri:9:00 AM - 1:00 PM;,,,,,,,-97.4767216,35.4869106,Private business parking lot,5/31/2012 14:23
1002412,Sag Harbor Farmers Market,http://www.sagharborfarmersmarket.org,,,,,Bay and Burke Streets,Sag Harbor,New York,New York,11963,May to October,Sat:9:00 AM - 1:00 PM;,,,,,,,-72.2913373,41.001057,Local government building grounds,6/1/2012 15:28
1002416,WATERTOWN FARMERS MARKET,http://www.watertownchamber.com,https://www.facebook.com/watertownfarmersmarket,,,,815 Labaree St.,WATERTOWN,Dodge,Wisconsin,53094,05/06/2014 to 11/11/2014,Tue: 7:00 AM-12:00 PM;,,,,,,,-88.711438,43.200044,Other,4/1/2014 11:09
1002417,Collins Farmers Market,,,,,,Jefferson’s Restaurant parking lot on Hwy 65,Collins,Story,Iowa,50055,,,,,,,,,-93.3063,41.9028,,2009
1002419,Madison County Farmers Market,http://www.madisoncountyal.gov/about/org/CoDepts/FarmersMkt.shtml,,,,,1022 Cook Avenue,Huntsville,Madison,Alabama,35804,06/01/2013 to 08/31/2013,Wed: 7:30 AM-4:00 PM;Thu: 7:30 AM-4:00 PM;Fri: 7:30 AM-4:00 PM;Sat: 6:00 AM-3:00 PM;Sun: 7:00 AM-3:00 PM;,,,,,,,-86.598946,34.743321,Local government building grounds,6/24/2013 15:58
1002420,Santee Certified Farmer's Market,http://www.santeefarmersmarket.com,https://www.facebook.com/pages/Santee-Certified-Farmers-Market/272268856255,Santee Certified Farmer's Market,,,9608 Carlton Hills Blvd,Santee,San Diego,California,92071,01/01/2013 to 12/31/2013,Wed: 3:00 PM-;,,,,,,,-116.999234,32.852133,Private business parking lot,4/22/2014 16:08
1002422,Sweetwater Sunday Market,http://www.sweetwater-organic.org,https://www.facebook.com/sundaymarket?ref=hl,,,,6942 W. Comanche Avenue,Tampa,Hillsborough,Florida,33774,10/16/2016 to 05/21/2017,Sun: 12:00 PM-4:00 PM;,,,,,,,-82.560346,27.998608,,7/6/2016 10:09
1002427,Brookside Farmers' Market,http://www.brooksidefarmersmarket.com,www.facebook.com/BrooksideFarmersMarket,https://twitter.com/BKSfarmersmkt,,www.instagram.com/brooksidefarmersmarket/,63rd Street and Wornall Road,Kansas City,Jackson,Missouri,64113,04/16/2016 to 10/29/2016,Sat: 8:00 AM-1:00 PM;,11/05/2016 to 11/19/2016,Sat: 9:00 AM-12:00 PM;,,,,,-94.592328,39.013782,,5/12/2016 0:01
1002428,Presque Isle Farmers Market,,https://www.facebook.com/pages/Presque-Isle-Farmers-Market/131173776960954,,,,Aroostook Center Mall,Presque Isle,Aroostook,Maine,4769,05/11/2013 to 11/02/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-68.0093,46.70061,Private business parking lot,3/14/2014 15:32
1002429,Hobart Farmers' Market,http://www.hobartfarmersmarket.com,https://www.facebook.com/HobartFarmersMarket,https://twitter.com/HobartFarmersMk,http://www.youtube.com/user/HobartFarmersMarket,,101 Maple Avenue,Hobart,Delaware,New York,13788,06/01/2012 to 09/31/2012,Fri: 4:00 PM-7:00 PM;,,,,,,,-74.664452,42.3669324,Local government building grounds,3/14/2014 11:10
1002430,Monroe County Farmers Market-Columbia IL,,,,,,229 N. Main St.,Columbia,Randolph,Illinois,62236,,,,,,,,,-90.1463,38.3233,,2009
1002431,Monroe County Farmers Market-Waterloo IL,,,,,,100 W. Mill St.,Waterloo,Randolph,Illinois,62298,,,,,,,,,-90.2048,38.4403,,6/30/2013 14:18
1002432,Morningstar Marketplace,,,,,,"5209 Lincoln Highway, West",Thomasville,York,Pennsylvania,17364,,,,,,,,,-76.8516,39.9287,,2009
1002433,Maupin Farmers Market,,,,,,500 Deschutes Ave,Maupin,Wasco,Oregon,97037,June to September,sun:9:00 am - 1:00 pm;,,,,,,,-121.082,45.175,Local government building grounds,4/5/2011 12:57
1002437,Sandy Springs Farmers Market,http://www.sandyspringsfarmersmarket.com,,,,,"235 Sandy Springs Circle NW, Parking lot of Former Target",Sandy Springs,,Georgia,30328,,,,,,,,,-84.3838,33.9185,,2009
1002438,Waverly Farmers' Market,,https://www.facebook.com/WaverlyFarmersMarketMonday?ref=bookmarks,,,,"Mini park, Broad St and Waverly St",Waverly,Tioga,New York,14892,06/21/2016 to 09/27/2016,Tue: 3:00 PM-6:00 PM;,,,,,,,-76.540398,42.001217,,6/28/2016 19:24
1002439,Spotsylvania Courthouse Farmers Market,,,,,,Route 208,Spotsylvania,,Virginia,,,,,,,,,,-77.6631,38.1665,,2011
1002440,Eastern Orange County Farmers' Market,,,,,,Locust Grove Town Center,Spotsylvania,Spotsylvania,Virginia,22553,,,,,,,,,-77.8102,38.3051,,May  9 2010  9:56AM
1002443,Trussville Springs Farmers Market,,,,,,200 Spring St,Trussville,Jefferson,Alabama,35173,,,,,,,,,-86.5708,33.6024,,Apr 20 2010  7:49AM
1002446,USDOT Farmers Market,,,,,,"1200 New Jersey Ave, SE (3rd and M Street)","Washington, DC",District of Columbia,District of Columbia,20590,05/06/2014 to 11/18/2014,Tue: 10:00 AM-2:00 PM;,,,,,,,-77.015698,38.906809,Federal/State government building grounds,4/22/2014 12:39
1002448,Rochester 4 Corners Farmers Market,,,,,,"4 Corners Antique Shop parking lot, Jct. 202A,",Rochester,Strafford,New Hampshire,3867,May to September,Sat:9:30 AM - 12:30 PM;,,,,,,,-71.029937,43.298869,Private business parking lot,5/1/2012 15:14
1002450,Webster Groves Farmers Market,http://www.webstergrovesfarmersmarket.com,https://www.facebook.com/WebsterGrovesFarmersMarket?ref=hl,https://twitter.com/WGFarmersMarket,,https://www.instagram.com/wgfarmersmarket/,Big Bend Blvd. and South Old Orchard Ave.,Webster Groves,St. Louis,Missouri,63119,05/05/2016 to 10/27/2016,Thu: 3:00 PM-6:30 PM;,,,,,,,-90.338837,38.591238,,6/28/2016 22:05
1002451,Dayville Mercantile,,,,,,207 W. Franklin Ave,Dayville,Grant,Oregon,97825,,,,,,,,,-119.537,44.4701,,Jun  4 2010  3:59PM
1002454,112st Madison Avenue,,,,,,112th Madison Avenue,New York,New York,New York,10029,July to November,Tue:8:00 am - 5:00 pm;Sat:8:00 am - 8:00 pm;,,,,,,,-73.9493,40.7939,Private business parking lot,3/1/2012 10:38
1002455,Monmouth Farmers Market,,,,,,122 W. Boston Ave.,Monmouth,Warren,Illinois,61462,,,,,,,,,-90.6482,40.914,,2009
1002457,Vail Farmers Market ,http://www.vailfarmersmarket.com,https://www.facebook.com/pages/Vail-Farmers-Market-and-Art-Show,https://twitter.com/Vailfarmersmkt,,,Meadow Dr.,Vail,Eagle,Colorado,8167,,Sun: 10:00 AM-3:30 PM;,,,,,,,-106.373534,39.64195,Closed-off public street,7/17/2013 17:39
1002458,Liberty Lake Farmers' Market,http://www.llfarmersmarket.com,,,,,1421 N. Meadowwood Lane,Liberty Lake,Spokane,Washington,99019,May to September,Sat:9:00 AM - 1:00 PM;,,,,,,,-117.1033,47.67104,Private business parking lot,5/4/2012 0:11
1002459,Farmers Market Inc. in Historic Downtown Independence,http://www.indyfarmersmarket.com,,,,,Myrtle Street West of Penn Ave.,Independence,Montgomery,Kansas,67301,May to October,Sat:7:30 am - 10:30 am;,,,,,,,-95.707,37.2243,Closed-off public street,4/19/2011 10:33
1002461,Houlton Community Market,http://www.houltoncommunitymarket.org,https://www.facebook.com/houltonmarket,,,,Market Square,Houlton,Aroostook,Maine,4730,05/21/2016 to 10/08/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-67.84067,46.1256,,6/30/2016 12:15
1002463,Woodland Hills Farmers Market,http://www.farmernet.com,,,,,6200 Block of Topanga Blvd.,Calabasas,Los Angeles,California,91303,,,,,,,,,-118.605,34.2086,,2009
1002464,Addison Farmers Market,,,,,,One Friendship Plaza,Addison,DuPage,Illinois,60101,,,,,,,,,-87.9934,41.9321,,2009
1002467,Farmers Market at the Barn,,,,,,"At the Barn, 1201 E. 38th Street",Indianapolis,Marion,Indiana,46205,,,,,,,,,-86.1365,39.8257,,2009
1002469,Highland Street Market,http://www.highlandparks.org,www.facebook.com/highlandparks,,,,3001 Ridge Road,Highland,Lake,Indiana,46322,06/06/2015 to 10/17/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-87.456239,41.555176,,3/19/2015 12:30
1002470,Ralph's Joy of Living Farmer's Market,http://www.joyofliving.com/fremont-market,,,,,Front Street and Garrison Street,Fremont,Sandusky,Ohio,43420,06/21/2014 to 10/18/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-83.1135499,41.345408,Closed-off public street,4/10/2014 17:43
1002471,Lenny's Farmers Market,,https://www.facebook.com/DowntownAmericusGA,,,,110 North Hampton Street,Americus,Sumter,Georgia,31709,06/01/2013 to 08/31/2013,Tue: 7:00 AM-1:00 PM;Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-84.236501,32.072463,Other,3/19/2014 17:23
1002472,Plant City Green Market,,,,,,Corner of E Reynolds and Palmer Streets,Plant City,Hillsborough,Florida,33563,,,,,,,,,-82.1227,28.0165,,6/17/2013 10:55
1002473,Clarkston Farmers Market,http://www.clarkstonfarmersmarket.org;,,,,,Across from Depot Park,Clarkston,Oakland,Michigan,48348,,,,,,,,,-83.4096,42.7615,,2009
1002476,Orleans County Farmers' Market - Save-A-Lot Plaza,,,,,,320 West Avenue(Rt.31),Albion,Orleans,New York,14411,06/07/2014 to 11/01/2014,Sat: 9:00 AM-2:00 PM;,,,,,,,-78.20268,43.240635,Private business parking lot,5/12/2014 13:55
1002477,Orleans County Farmers' Market - Erie Canal Basin,,,,,,Erie Canal Basin,Medina,Orleans,New York,14103,06/12/2014 to 10/30/2014,Thu: 12:00 PM-5:00 PM;,,,,,,,-78.386261,43.221089,Closed-off public street,5/12/2014 13:51
1002478,Westside Farmers Market,,,,,,2501 Jackson Ave.,Westgate,Washtenaw,Michigan,48103,,,,,,,,,-83.7816,42.2808,,2009
1002483,Parkersburg Farmers Market,http://www.parkersburgfarmersmarket.com,https://www.facebook.com/pages/Downtown-Farmers-Marketplace/354915743984,,,,,Parkersburg,Wood,West Virginia,26102,05/10/2013 to 05/27/2013,Tue: 10:00 AM-2:00 PM;Fri: 10:00 AM-2:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,-81.56249,39.264507,Local government building grounds,6/17/2013 13:16
1002484,South Side Farmers Market,http://www.Southsidefarmersmarket.com,,,,,3300 Warsaw St.,Fort Wayne,Allen,Indiana,46807,04/04/2015 to 12/19/2015,Sat: 7:00 AM-1:00 PM;,,,,,,,-85.1302239,41.0548885,,5/6/2015 16:44
1002485,Salmon Creek Farmers' Market at Legacy Hospital,http://www.salmoncreekfarmersmarket.com,https://www.facebook.com/SalmonCreekFarmersMarket,,,,2211 NE 139th Street,Vancouver,Clark,Washington,98686,07/09/2013 to 09/24/2013,Tue: 11:00 AM-3:00 PM;,,,,,,,-122.648554,45.720387,Healthcare Institution,6/27/2013 16:32
1002486,Salmon Creek Farmers' Market,http://www.salmoncreekfarmersmarket.com,https://www.facebook.com/SalmonCreekFarmersMarket,,,,1309 NE 134th Street,Vancouver,Clark,Washington,98685,07/11/2013 to 09/26/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-122.657332,45.716862,Private business parking lot,3/14/2014 21:22
1002488,Snow Hill Farmers Market,http://www.snowhillmd.com/index.cfm,,,,,210 W. Green Street,Snow Hill,Worcester,Maryland,21863,05/01/2014 to 09/25/2014,Thu: 12:00 PM-5:00 PM;,,,,,,,-75.394638,38.17685,Local government building grounds,3/31/2014 20:26
